ID,salesShipmentId,lineNumber,salesOrderLineId,salesOrderId,salesOrderLineNumber,ProductId,quantityShipped,unitOfMeasure
a34308f8-ac72-4b3d-8f7b-a2f631904c46-10,a34308f8-ac72-4b3d-8f7b-a2f631904c46,10,b0cee2e0-2e83-45ee-a090-f8ec52162e9a-10,b0cee2e0-2e83-45ee-a090-f8ec52162e9a,10,PROD001,210,Each
a34308f8-ac72-4b3d-8f7b-a2f631904c46-20,a34308f8-ac72-4b3d-8f7b-a2f631904c46,20,b0cee2e0-2e83-45ee-a090-f8ec52162e9a-20,b0cee2e0-2e83-45ee-a090-f8ec52162e9a,20,PROD008,220,Each
dedfb020-0024-4ca7-b084-0985d4d50539-10,dedfb020-0024-4ca7-b084-0985d4d50539,10,7b5bb7f5-bc72-4856-88cb-d3d5902a2d4c-10,7b5bb7f5-bc72-4856-88cb-d3d5902a2d4c,10,PROD003,390,Each
dedfb020-0024-4ca7-b084-0985d4d50539-20,dedfb020-0024-4ca7-b084-0985d4d50539,20,7b5bb7f5-bc72-4856-88cb-d3d5902a2d4c-20,7b5bb7f5-bc72-4856-88cb-d3d5902a2d4c,20,PROD007,60,Each
e2d75566-8cdd-4ee9-a01c-704af054417c-10,e2d75566-8cdd-4ee9-a01c-704af054417c,10,fc07791d-53e3-4a68-bf39-cdf8a6a887aa-10,fc07791d-53e3-4a68-bf39-cdf8a6a887aa,10,PROD002,241,Each
7e7ae3a9-3081-4767-bd9c-b147354706d9-10,7e7ae3a9-3081-4767-bd9c-b147354706d9,10,fc07791d-53e3-4a68-bf39-cdf8a6a887aa-10,fc07791d-53e3-4a68-bf39-cdf8a6a887aa,10,PROD002,119,Each
08979e6c-a1ee-4c9f-935f-2f9c338f9ab8-10,08979e6c-a1ee-4c9f-935f-2f9c338f9ab8,10,6ecdcc96-622d-472d-89a9-45d9b6d6f75a-10,6ecdcc96-622d-472d-89a9-45d9b6d6f75a,10,PROD006,190,Each
865720fa-d33a-4ad4-aa61-1eb859fec14b-10,865720fa-d33a-4ad4-aa61-1eb859fec14b,10,50a6b27f-973e-4ee7-8ece-0dfc9d566d34-10,50a6b27f-973e-4ee7-8ece-0dfc9d566d34,10,PROD008,70,Each
865720fa-d33a-4ad4-aa61-1eb859fec14b-20,865720fa-d33a-4ad4-aa61-1eb859fec14b,20,50a6b27f-973e-4ee7-8ece-0dfc9d566d34-20,50a6b27f-973e-4ee7-8ece-0dfc9d566d34,20,PROD002,130,Each
837c98e6-09aa-45d7-86d3-c050546b1a2c-10,837c98e6-09aa-45d7-86d3-c050546b1a2c,10,ecc7fccf-1cc2-4916-a0c6-6e4749f98287-10,ecc7fccf-1cc2-4916-a0c6-6e4749f98287,10,PROD002,112,Each
edc9632e-9f4a-4cda-8b19-1cead1f31e97-10,edc9632e-9f4a-4cda-8b19-1cead1f31e97,10,ecc7fccf-1cc2-4916-a0c6-6e4749f98287-10,ecc7fccf-1cc2-4916-a0c6-6e4749f98287,10,PROD002,78,Each
748a98cd-856d-4654-83d2-043f8bc81860-10,748a98cd-856d-4654-83d2-043f8bc81860,10,bc2a11b4-ed0a-4dbe-b9a1-d1a7ef7328a2-10,bc2a11b4-ed0a-4dbe-b9a1-d1a7ef7328a2,10,PROD007,370,Each
32c33f7b-b31f-49f1-a203-97c1ce633df3-10,32c33f7b-b31f-49f1-a203-97c1ce633df3,10,28cefe00-0026-48ab-a53e-be8e000b768c-10,28cefe00-0026-48ab-a53e-be8e000b768c,10,PROD007,460,Each
32c33f7b-b31f-49f1-a203-97c1ce633df3-20,32c33f7b-b31f-49f1-a203-97c1ce633df3,20,28cefe00-0026-48ab-a53e-be8e000b768c-20,28cefe00-0026-48ab-a53e-be8e000b768c,20,PROD005,160,Each
32c33f7b-b31f-49f1-a203-97c1ce633df3-30,32c33f7b-b31f-49f1-a203-97c1ce633df3,30,28cefe00-0026-48ab-a53e-be8e000b768c-30,28cefe00-0026-48ab-a53e-be8e000b768c,30,PROD002,190,Each
59302ab0-d75e-4f82-ae1b-a18391a190fe-10,59302ab0-d75e-4f82-ae1b-a18391a190fe,10,c6cdef90-3ff3-4212-8f4c-3f1d43ed3cc6-10,c6cdef90-3ff3-4212-8f4c-3f1d43ed3cc6,10,PROD004,490,Each
a6b79b19-78e1-4d34-a16a-c31d887241a9-10,a6b79b19-78e1-4d34-a16a-c31d887241a9,10,c6cdef90-3ff3-4212-8f4c-3f1d43ed3cc6-20,c6cdef90-3ff3-4212-8f4c-3f1d43ed3cc6,20,PROD009,120,Each
3fbb1160-c80d-43be-92ba-f4626dc688af-10,3fbb1160-c80d-43be-92ba-f4626dc688af,10,1df6e65f-ae0d-450c-9f2d-8d94b3577c16-10,1df6e65f-ae0d-450c-9f2d-8d94b3577c16,10,PROD007,190,Each
3fbb1160-c80d-43be-92ba-f4626dc688af-20,3fbb1160-c80d-43be-92ba-f4626dc688af,20,1df6e65f-ae0d-450c-9f2d-8d94b3577c16-20,1df6e65f-ae0d-450c-9f2d-8d94b3577c16,20,PROD008,330,Each
99c35294-d463-4ff1-bf70-1bcb070a4e55-10,99c35294-d463-4ff1-bf70-1bcb070a4e55,10,2e72704f-850c-4236-8552-36739210a1a9-10,2e72704f-850c-4236-8552-36739210a1a9,10,PROD007,90,Each
d527652e-ed5b-4ee2-ae91-3e3b3c5792e6-10,d527652e-ed5b-4ee2-ae91-3e3b3c5792e6,10,97310144-6b37-42ef-aa94-3c881b0cedf8-10,97310144-6b37-42ef-aa94-3c881b0cedf8,10,PROD001,100,Each
0cabc366-6eca-4209-b8b4-9625f3d9063c-10,0cabc366-6eca-4209-b8b4-9625f3d9063c,10,97310144-6b37-42ef-aa94-3c881b0cedf8-20,97310144-6b37-42ef-aa94-3c881b0cedf8,20,PROD002,370,Each
53d07db7-e790-4b06-b9cf-3aba341c5e85-10,53d07db7-e790-4b06-b9cf-3aba341c5e85,10,70ca9ee5-6ba7-46d4-a833-b570ed549e04-10,70ca9ee5-6ba7-46d4-a833-b570ed549e04,10,PROD006,150,Each
53d07db7-e790-4b06-b9cf-3aba341c5e85-20,53d07db7-e790-4b06-b9cf-3aba341c5e85,20,70ca9ee5-6ba7-46d4-a833-b570ed549e04-20,70ca9ee5-6ba7-46d4-a833-b570ed549e04,20,PROD003,440,Each
53d07db7-e790-4b06-b9cf-3aba341c5e85-30,53d07db7-e790-4b06-b9cf-3aba341c5e85,30,70ca9ee5-6ba7-46d4-a833-b570ed549e04-30,70ca9ee5-6ba7-46d4-a833-b570ed549e04,30,PROD002,210,Each
70bd053c-25ae-48d5-baf3-a8b1d577ce26-10,70bd053c-25ae-48d5-baf3-a8b1d577ce26,10,05e77095-ba3c-417d-affc-e694f7c71d92-10,05e77095-ba3c-417d-affc-e694f7c71d92,10,PROD006,110,Each
70bd053c-25ae-48d5-baf3-a8b1d577ce26-20,70bd053c-25ae-48d5-baf3-a8b1d577ce26,20,05e77095-ba3c-417d-affc-e694f7c71d92-20,05e77095-ba3c-417d-affc-e694f7c71d92,20,PROD008,310,Each
70bd053c-25ae-48d5-baf3-a8b1d577ce26-30,70bd053c-25ae-48d5-baf3-a8b1d577ce26,30,05e77095-ba3c-417d-affc-e694f7c71d92-30,05e77095-ba3c-417d-affc-e694f7c71d92,30,PROD002,410,Each
2cdebca9-e427-40b7-8933-98df78a3ebea-10,2cdebca9-e427-40b7-8933-98df78a3ebea,10,2dfb24b9-9902-4e47-89a7-850991fe7ba8-20,2dfb24b9-9902-4e47-89a7-850991fe7ba8,20,PROD002,310,Each
50938b60-ae1c-4adc-be92-9260355c53d8-10,50938b60-ae1c-4adc-be92-9260355c53d8,10,2dfb24b9-9902-4e47-89a7-850991fe7ba8-10,2dfb24b9-9902-4e47-89a7-850991fe7ba8,10,PROD003,260,Each
73ec22c7-95bf-435d-b9e2-4fe1850f38d0-10,73ec22c7-95bf-435d-b9e2-4fe1850f38d0,10,58818a70-3a80-4605-b720-a01b36f15a7d-10,58818a70-3a80-4605-b720-a01b36f15a7d,10,PROD007,120,Each
73ec22c7-95bf-435d-b9e2-4fe1850f38d0-20,73ec22c7-95bf-435d-b9e2-4fe1850f38d0,20,58818a70-3a80-4605-b720-a01b36f15a7d-20,58818a70-3a80-4605-b720-a01b36f15a7d,20,PROD001,250,Each
dd1cda84-6a4c-4558-a0f1-5cc62cd7531c-10,dd1cda84-6a4c-4558-a0f1-5cc62cd7531c,10,c00acbe4-2261-43a9-b72d-60c3fd88246f-10,c00acbe4-2261-43a9-b72d-60c3fd88246f,10,PROD008,490,Each
dd1cda84-6a4c-4558-a0f1-5cc62cd7531c-20,dd1cda84-6a4c-4558-a0f1-5cc62cd7531c,20,c00acbe4-2261-43a9-b72d-60c3fd88246f-20,c00acbe4-2261-43a9-b72d-60c3fd88246f,20,PROD002,410,Each
641c8401-25a3-451f-a3c5-4efe0e83301c-10,641c8401-25a3-451f-a3c5-4efe0e83301c,10,748b018b-9547-403a-9a85-1ff72c86935c-10,748b018b-9547-403a-9a85-1ff72c86935c,10,PROD006,118,Each
f451148d-c79c-4304-957d-88ed394507ad-10,f451148d-c79c-4304-957d-88ed394507ad,10,748b018b-9547-403a-9a85-1ff72c86935c-10,748b018b-9547-403a-9a85-1ff72c86935c,10,PROD006,352,Each
927d6089-b096-4e3d-a82c-f0f0e415c6e5-10,927d6089-b096-4e3d-a82c-f0f0e415c6e5,10,929f4110-1970-49c6-b6d5-d111d0aaa568-10,929f4110-1970-49c6-b6d5-d111d0aaa568,10,PROD004,140,Each
f19ec1be-6ca3-4698-a37c-b3701ae30b75-10,f19ec1be-6ca3-4698-a37c-b3701ae30b75,10,1f9d8223-c939-4b84-ac50-85fd7bee6e2c-10,1f9d8223-c939-4b84-ac50-85fd7bee6e2c,10,PROD005,250,Each
f19ec1be-6ca3-4698-a37c-b3701ae30b75-20,f19ec1be-6ca3-4698-a37c-b3701ae30b75,20,1f9d8223-c939-4b84-ac50-85fd7bee6e2c-20,1f9d8223-c939-4b84-ac50-85fd7bee6e2c,20,PROD009,310,Each
f19ec1be-6ca3-4698-a37c-b3701ae30b75-30,f19ec1be-6ca3-4698-a37c-b3701ae30b75,30,1f9d8223-c939-4b84-ac50-85fd7bee6e2c-30,1f9d8223-c939-4b84-ac50-85fd7bee6e2c,30,PROD001,100,Each
87f019a5-696a-432d-a474-276f7d7e77de-10,87f019a5-696a-432d-a474-276f7d7e77de,10,72e46715-c023-4ba4-956c-d3877dd76ddd-10,72e46715-c023-4ba4-956c-d3877dd76ddd,10,PROD005,126,Each
671fafea-d6f6-4209-9362-514d852ecb84-10,671fafea-d6f6-4209-9362-514d852ecb84,10,72e46715-c023-4ba4-956c-d3877dd76ddd-10,72e46715-c023-4ba4-956c-d3877dd76ddd,10,PROD005,74,Each
50204896-b739-407e-92db-e45e0ffdf532-10,50204896-b739-407e-92db-e45e0ffdf532,10,e32adbc9-42a9-452e-8b2a-da3e6c68a5b8-10,e32adbc9-42a9-452e-8b2a-da3e6c68a5b8,10,PROD006,120,Each
50204896-b739-407e-92db-e45e0ffdf532-20,50204896-b739-407e-92db-e45e0ffdf532,20,e32adbc9-42a9-452e-8b2a-da3e6c68a5b8-20,e32adbc9-42a9-452e-8b2a-da3e6c68a5b8,20,PROD008,320,Each
50204896-b739-407e-92db-e45e0ffdf532-30,50204896-b739-407e-92db-e45e0ffdf532,30,e32adbc9-42a9-452e-8b2a-da3e6c68a5b8-30,e32adbc9-42a9-452e-8b2a-da3e6c68a5b8,30,PROD007,490,Each
5bcee315-fba3-45a8-a2ed-b43ea3047020-10,5bcee315-fba3-45a8-a2ed-b43ea3047020,10,d37d8a80-202f-4458-81f1-218417f2bb3c-10,d37d8a80-202f-4458-81f1-218417f2bb3c,10,PROD009,420,Each
5bcee315-fba3-45a8-a2ed-b43ea3047020-20,5bcee315-fba3-45a8-a2ed-b43ea3047020,20,d37d8a80-202f-4458-81f1-218417f2bb3c-20,d37d8a80-202f-4458-81f1-218417f2bb3c,20,PROD003,100,Each
5bcee315-fba3-45a8-a2ed-b43ea3047020-30,5bcee315-fba3-45a8-a2ed-b43ea3047020,30,d37d8a80-202f-4458-81f1-218417f2bb3c-30,d37d8a80-202f-4458-81f1-218417f2bb3c,30,PROD006,480,Each
21208199-a320-4e0a-9c9d-d732863c7204-10,21208199-a320-4e0a-9c9d-d732863c7204,10,fbc94df7-874c-495e-a581-7a6051ee48cb-10,fbc94df7-874c-495e-a581-7a6051ee48cb,10,PROD003,60,Each
be08af12-fa47-4772-b87d-74ad39a31fab-10,be08af12-fa47-4772-b87d-74ad39a31fab,10,fbc94df7-874c-495e-a581-7a6051ee48cb-20,fbc94df7-874c-495e-a581-7a6051ee48cb,20,PROD009,460,Each
be4f90b3-2d45-4776-8cb1-348dea81e386-10,be4f90b3-2d45-4776-8cb1-348dea81e386,10,37a5d75c-d52f-49ce-a1df-570446ee6ffb-10,37a5d75c-d52f-49ce-a1df-570446ee6ffb,10,PROD009,280,Each
be4f90b3-2d45-4776-8cb1-348dea81e386-20,be4f90b3-2d45-4776-8cb1-348dea81e386,20,37a5d75c-d52f-49ce-a1df-570446ee6ffb-20,37a5d75c-d52f-49ce-a1df-570446ee6ffb,20,PROD001,260,Each
be4f90b3-2d45-4776-8cb1-348dea81e386-30,be4f90b3-2d45-4776-8cb1-348dea81e386,30,37a5d75c-d52f-49ce-a1df-570446ee6ffb-30,37a5d75c-d52f-49ce-a1df-570446ee6ffb,30,PROD005,300,Each
9ce83548-930d-4324-a393-3183cf9c4ea6-10,9ce83548-930d-4324-a393-3183cf9c4ea6,10,d59b9fc9-cad8-4475-92a0-46ae13ef6540-10,d59b9fc9-cad8-4475-92a0-46ae13ef6540,10,PROD003,50,Each
33e000c8-524f-4078-ab23-df3642f11615-10,33e000c8-524f-4078-ab23-df3642f11615,10,80c46cd8-1dde-4b8c-ac07-3f21f64a0644-10,80c46cd8-1dde-4b8c-ac07-3f21f64a0644,10,PROD005,88,Each
1e14e58c-c7bf-473e-b8c8-c70d9f9b9f29-10,1e14e58c-c7bf-473e-b8c8-c70d9f9b9f29,10,80c46cd8-1dde-4b8c-ac07-3f21f64a0644-10,80c46cd8-1dde-4b8c-ac07-3f21f64a0644,10,PROD005,82,Each
fde4cf4f-f3ae-4323-ac8f-00057daecaf7-10,fde4cf4f-f3ae-4323-ac8f-00057daecaf7,10,9e330894-323a-4def-911f-0f6a93434981-10,9e330894-323a-4def-911f-0f6a93434981,10,PROD006,140,Each
fde4cf4f-f3ae-4323-ac8f-00057daecaf7-20,fde4cf4f-f3ae-4323-ac8f-00057daecaf7,20,9e330894-323a-4def-911f-0f6a93434981-20,9e330894-323a-4def-911f-0f6a93434981,20,PROD007,330,Each
ec9049b4-7967-42aa-912e-fb80f450f93b-10,ec9049b4-7967-42aa-912e-fb80f450f93b,10,124d6a36-fdc7-4351-a9b4-e16cb55d4a95-10,124d6a36-fdc7-4351-a9b4-e16cb55d4a95,10,PROD005,480,Each
ec9049b4-7967-42aa-912e-fb80f450f93b-20,ec9049b4-7967-42aa-912e-fb80f450f93b,20,124d6a36-fdc7-4351-a9b4-e16cb55d4a95-20,124d6a36-fdc7-4351-a9b4-e16cb55d4a95,20,PROD003,130,Each
ec9049b4-7967-42aa-912e-fb80f450f93b-30,ec9049b4-7967-42aa-912e-fb80f450f93b,30,124d6a36-fdc7-4351-a9b4-e16cb55d4a95-30,124d6a36-fdc7-4351-a9b4-e16cb55d4a95,30,PROD004,320,Each
40f88855-6e1b-4e2e-a7d8-97e50530fcae-10,40f88855-6e1b-4e2e-a7d8-97e50530fcae,10,b5cd43bb-7120-4be1-988b-d624cf39785e-20,b5cd43bb-7120-4be1-988b-d624cf39785e,20,PROD003,50,Each
be9942d8-54cd-4793-91eb-8bef680fe66b-10,be9942d8-54cd-4793-91eb-8bef680fe66b,10,b5cd43bb-7120-4be1-988b-d624cf39785e-10,b5cd43bb-7120-4be1-988b-d624cf39785e,10,PROD005,380,Each
b1730d88-71c5-44ca-84ae-02ed8d51ca86-10,b1730d88-71c5-44ca-84ae-02ed8d51ca86,10,7aae4b43-9be7-44eb-a0e8-76184e2b0f3a-10,7aae4b43-9be7-44eb-a0e8-76184e2b0f3a,10,PROD004,340,Each
71aa7c69-f961-487a-892f-66e06cd9c73a-10,71aa7c69-f961-487a-892f-66e06cd9c73a,10,71749819-071d-4a11-9ecc-e48e2c53d157-10,71749819-071d-4a11-9ecc-e48e2c53d157,10,PROD003,440,Each
71aa7c69-f961-487a-892f-66e06cd9c73a-20,71aa7c69-f961-487a-892f-66e06cd9c73a,20,71749819-071d-4a11-9ecc-e48e2c53d157-20,71749819-071d-4a11-9ecc-e48e2c53d157,20,PROD009,470,Each
15bb6ed7-8d3a-4855-bdf8-9b0bb144f96d-10,15bb6ed7-8d3a-4855-bdf8-9b0bb144f96d,10,de45c5c6-dfed-4657-97ef-aefb981a6344-30,de45c5c6-dfed-4657-97ef-aefb981a6344,30,PROD005,350,Each
078934a9-f37d-4653-aef4-0dbcb7ce4293-10,078934a9-f37d-4653-aef4-0dbcb7ce4293,10,de45c5c6-dfed-4657-97ef-aefb981a6344-10,de45c5c6-dfed-4657-97ef-aefb981a6344,10,PROD006,80,Each
078934a9-f37d-4653-aef4-0dbcb7ce4293-20,078934a9-f37d-4653-aef4-0dbcb7ce4293,20,de45c5c6-dfed-4657-97ef-aefb981a6344-20,de45c5c6-dfed-4657-97ef-aefb981a6344,20,PROD004,110,Each
a5ac7d16-cd07-4d71-a1dc-be71aad90009-10,a5ac7d16-cd07-4d71-a1dc-be71aad90009,10,c42ea15e-11eb-475b-9be2-da7ed192eb66-10,c42ea15e-11eb-475b-9be2-da7ed192eb66,10,PROD004,420,Each
a5ac7d16-cd07-4d71-a1dc-be71aad90009-20,a5ac7d16-cd07-4d71-a1dc-be71aad90009,20,c42ea15e-11eb-475b-9be2-da7ed192eb66-20,c42ea15e-11eb-475b-9be2-da7ed192eb66,20,PROD006,190,Each
374e8afd-d820-4714-b3bc-ca1b22c0ac95-10,374e8afd-d820-4714-b3bc-ca1b22c0ac95,10,3ceab7d0-1f1a-427d-94dd-69b06d60383e-10,3ceab7d0-1f1a-427d-94dd-69b06d60383e,10,PROD007,440,Each
f10a86cd-7eda-4a80-a249-b2f54d37bfef-10,f10a86cd-7eda-4a80-a249-b2f54d37bfef,10,dfcf0971-9611-4056-9d37-cf6e2778739d-20,dfcf0971-9611-4056-9d37-cf6e2778739d,20,PROD001,500,Each
2f3750f9-a794-46de-8426-89c249f5973c-10,2f3750f9-a794-46de-8426-89c249f5973c,10,dfcf0971-9611-4056-9d37-cf6e2778739d-10,dfcf0971-9611-4056-9d37-cf6e2778739d,10,PROD006,300,Each
25869c4a-5387-48aa-a25f-b5a73dec18a4-10,25869c4a-5387-48aa-a25f-b5a73dec18a4,10,ef324530-6597-48ef-af90-de84c2bfc774-10,ef324530-6597-48ef-af90-de84c2bfc774,10,PROD007,200,Each
25869c4a-5387-48aa-a25f-b5a73dec18a4-20,25869c4a-5387-48aa-a25f-b5a73dec18a4,20,ef324530-6597-48ef-af90-de84c2bfc774-20,ef324530-6597-48ef-af90-de84c2bfc774,20,PROD004,460,Each
25869c4a-5387-48aa-a25f-b5a73dec18a4-30,25869c4a-5387-48aa-a25f-b5a73dec18a4,30,ef324530-6597-48ef-af90-de84c2bfc774-30,ef324530-6597-48ef-af90-de84c2bfc774,30,PROD003,150,Each
e0e52274-cdfb-460c-b51a-9511948cf92b-10,e0e52274-cdfb-460c-b51a-9511948cf92b,10,09fa2827-cf2f-4e5c-8be1-8de044a1df2a-10,09fa2827-cf2f-4e5c-8be1-8de044a1df2a,10,PROD008,450,Each
dbf4e098-7c6c-4fbd-bb6b-b05e4323077a-10,dbf4e098-7c6c-4fbd-bb6b-b05e4323077a,10,773d19d6-2f5e-4346-8558-d2637b174ae7-10,773d19d6-2f5e-4346-8558-d2637b174ae7,10,PROD002,330,Each
63337a89-1717-46b6-bb62-77a205898abf-10,63337a89-1717-46b6-bb62-77a205898abf,10,773d19d6-2f5e-4346-8558-d2637b174ae7-20,773d19d6-2f5e-4346-8558-d2637b174ae7,20,PROD008,420,Each
63337a89-1717-46b6-bb62-77a205898abf-20,63337a89-1717-46b6-bb62-77a205898abf,20,773d19d6-2f5e-4346-8558-d2637b174ae7-30,773d19d6-2f5e-4346-8558-d2637b174ae7,30,PROD009,120,Each
b09aa622-e2fb-4c32-9dfb-f8bb8d36b44e-10,b09aa622-e2fb-4c32-9dfb-f8bb8d36b44e,10,01f90ba4-f50d-4318-8eb5-cd08a88ee457-10,01f90ba4-f50d-4318-8eb5-cd08a88ee457,10,PROD001,210,Each
b09aa622-e2fb-4c32-9dfb-f8bb8d36b44e-20,b09aa622-e2fb-4c32-9dfb-f8bb8d36b44e,20,01f90ba4-f50d-4318-8eb5-cd08a88ee457-20,01f90ba4-f50d-4318-8eb5-cd08a88ee457,20,PROD006,360,Each
b09aa622-e2fb-4c32-9dfb-f8bb8d36b44e-30,b09aa622-e2fb-4c32-9dfb-f8bb8d36b44e,30,01f90ba4-f50d-4318-8eb5-cd08a88ee457-30,01f90ba4-f50d-4318-8eb5-cd08a88ee457,30,PROD005,120,Each
83e30c30-feef-43a3-a52c-633f9a288d34-10,83e30c30-feef-43a3-a52c-633f9a288d34,10,9571fbcb-a877-47f7-ab17-5d4b29fe5bc1-10,9571fbcb-a877-47f7-ab17-5d4b29fe5bc1,10,PROD002,170,Each
83e30c30-feef-43a3-a52c-633f9a288d34-20,83e30c30-feef-43a3-a52c-633f9a288d34,20,9571fbcb-a877-47f7-ab17-5d4b29fe5bc1-20,9571fbcb-a877-47f7-ab17-5d4b29fe5bc1,20,PROD008,370,Each
1a9b1f28-6773-42e7-afba-578309eef3b5-10,1a9b1f28-6773-42e7-afba-578309eef3b5,10,69cc1529-cb36-44c6-9bf2-15dadf7c9f07-10,69cc1529-cb36-44c6-9bf2-15dadf7c9f07,10,PROD002,64,Each
1863be8f-74db-4eb8-81d8-01acd2c04a27-10,1863be8f-74db-4eb8-81d8-01acd2c04a27,10,69cc1529-cb36-44c6-9bf2-15dadf7c9f07-10,69cc1529-cb36-44c6-9bf2-15dadf7c9f07,10,PROD002,16,Each
38685c09-5153-49e3-987c-f01b0deadf65-10,38685c09-5153-49e3-987c-f01b0deadf65,10,12b9d93a-1a84-4fe5-a2ed-b974a359a789-10,12b9d93a-1a84-4fe5-a2ed-b974a359a789,10,PROD002,230,Each
29037a2d-d8cc-4699-93b0-0d4ed226587c-10,29037a2d-d8cc-4699-93b0-0d4ed226587c,10,465d0fc3-4fd4-4725-896d-c5d4712ba255-10,465d0fc3-4fd4-4725-896d-c5d4712ba255,10,PROD007,200,Each
4b107284-6fc7-4df0-8299-e833320593c3-10,4b107284-6fc7-4df0-8299-e833320593c3,10,14d8840b-8807-4d49-b5ad-55840a7dce56-30,14d8840b-8807-4d49-b5ad-55840a7dce56,30,PROD005,370,Each
190c475e-1a8b-4757-bb96-165c85d258b7-10,190c475e-1a8b-4757-bb96-165c85d258b7,10,14d8840b-8807-4d49-b5ad-55840a7dce56-10,14d8840b-8807-4d49-b5ad-55840a7dce56,10,PROD006,60,Each
190c475e-1a8b-4757-bb96-165c85d258b7-20,190c475e-1a8b-4757-bb96-165c85d258b7,20,14d8840b-8807-4d49-b5ad-55840a7dce56-20,14d8840b-8807-4d49-b5ad-55840a7dce56,20,PROD009,80,Each
57f28ac2-46f5-4d1e-90d3-eb7f8361e745-10,57f28ac2-46f5-4d1e-90d3-eb7f8361e745,10,a66dc7c9-5205-4ca0-b8f8-a499ce470386-10,a66dc7c9-5205-4ca0-b8f8-a499ce470386,10,PROD001,280,Each
57f28ac2-46f5-4d1e-90d3-eb7f8361e745-20,57f28ac2-46f5-4d1e-90d3-eb7f8361e745,20,a66dc7c9-5205-4ca0-b8f8-a499ce470386-20,a66dc7c9-5205-4ca0-b8f8-a499ce470386,20,PROD006,440,Each
8ec6e068-083c-44ef-ada3-8581e6e24d3b-10,8ec6e068-083c-44ef-ada3-8581e6e24d3b,10,f25d6374-35ad-48f2-af5f-6ecd2a4536b2-10,f25d6374-35ad-48f2-af5f-6ecd2a4536b2,10,PROD001,430,Each
8ec6e068-083c-44ef-ada3-8581e6e24d3b-20,8ec6e068-083c-44ef-ada3-8581e6e24d3b,20,f25d6374-35ad-48f2-af5f-6ecd2a4536b2-20,f25d6374-35ad-48f2-af5f-6ecd2a4536b2,20,PROD007,300,Each
8ec6e068-083c-44ef-ada3-8581e6e24d3b-30,8ec6e068-083c-44ef-ada3-8581e6e24d3b,30,f25d6374-35ad-48f2-af5f-6ecd2a4536b2-30,f25d6374-35ad-48f2-af5f-6ecd2a4536b2,30,PROD009,250,Each
2b00e717-cb7f-49f5-bbd2-9812094313f1-10,2b00e717-cb7f-49f5-bbd2-9812094313f1,10,a0c12f0e-a2cc-47e8-9d01-d5a5443252a0-30,a0c12f0e-a2cc-47e8-9d01-d5a5443252a0,30,PROD004,440,Each
fc1fd32f-e4e4-481b-a991-37ab2d49dd6c-10,fc1fd32f-e4e4-481b-a991-37ab2d49dd6c,10,a0c12f0e-a2cc-47e8-9d01-d5a5443252a0-10,a0c12f0e-a2cc-47e8-9d01-d5a5443252a0,10,PROD009,270,Each
fc1fd32f-e4e4-481b-a991-37ab2d49dd6c-20,fc1fd32f-e4e4-481b-a991-37ab2d49dd6c,20,a0c12f0e-a2cc-47e8-9d01-d5a5443252a0-20,a0c12f0e-a2cc-47e8-9d01-d5a5443252a0,20,PROD001,470,Each
9af60954-bbeb-440a-9f75-55a76ab63102-10,9af60954-bbeb-440a-9f75-55a76ab63102,10,601fcdf9-afe2-444a-b29d-1b835bcfea13-10,601fcdf9-afe2-444a-b29d-1b835bcfea13,10,PROD007,130,Each
9af60954-bbeb-440a-9f75-55a76ab63102-20,9af60954-bbeb-440a-9f75-55a76ab63102,20,601fcdf9-afe2-444a-b29d-1b835bcfea13-20,601fcdf9-afe2-444a-b29d-1b835bcfea13,20,PROD003,280,Each
9af60954-bbeb-440a-9f75-55a76ab63102-30,9af60954-bbeb-440a-9f75-55a76ab63102,30,601fcdf9-afe2-444a-b29d-1b835bcfea13-30,601fcdf9-afe2-444a-b29d-1b835bcfea13,30,PROD001,310,Each
fda560d7-5b06-4c47-814b-51b2220a4cd3-10,fda560d7-5b06-4c47-814b-51b2220a4cd3,10,ca9ae3c3-1bd3-4d14-8091-d0e5d1d32f18-10,ca9ae3c3-1bd3-4d14-8091-d0e5d1d32f18,10,PROD007,90,Each
fda560d7-5b06-4c47-814b-51b2220a4cd3-20,fda560d7-5b06-4c47-814b-51b2220a4cd3,20,ca9ae3c3-1bd3-4d14-8091-d0e5d1d32f18-20,ca9ae3c3-1bd3-4d14-8091-d0e5d1d32f18,20,PROD001,130,Each
452c58f8-4cc8-4ecd-9d62-616c7701c15a-10,452c58f8-4cc8-4ecd-9d62-616c7701c15a,10,b1bc1c76-8b87-488d-801d-635158913f42-30,b1bc1c76-8b87-488d-801d-635158913f42,30,PROD004,360,Each
804524a4-1b6c-41d4-b7a2-8e736d3aba28-10,804524a4-1b6c-41d4-b7a2-8e736d3aba28,10,b1bc1c76-8b87-488d-801d-635158913f42-10,b1bc1c76-8b87-488d-801d-635158913f42,10,PROD005,470,Each
804524a4-1b6c-41d4-b7a2-8e736d3aba28-20,804524a4-1b6c-41d4-b7a2-8e736d3aba28,20,b1bc1c76-8b87-488d-801d-635158913f42-20,b1bc1c76-8b87-488d-801d-635158913f42,20,PROD008,70,Each
896afe66-420f-4bd7-a700-a21ae98a6a26-10,896afe66-420f-4bd7-a700-a21ae98a6a26,10,892570c7-dde8-462e-90f4-28f0bdf7f9a3-10,892570c7-dde8-462e-90f4-28f0bdf7f9a3,10,PROD007,400,Each
