id,siteLocationId,ProductId,Quantity,quantityUom,expirationDate
b37783c9-a3c5-454c-aa55-cea8badbf75e,LOC-WARE-004,PART006,110,Each,
e31596be-897d-4666-92e2-a065b47d51e5,LOC-WARE-004,PART003-1,120,Each,
6c756f29-0718-432a-9ba7-647a4e360fa1,LOC-WARE-004,PROD003,60,Each,
1d0bfb35-70d8-46d2-a51e-939a158220a8,LOC-WARE-003,PART006,330,Each,
959af837-4932-43b5-af5b-67ff51585d9a,LOC-WARE-004,PART006,270,Each,
60a9c650-78ad-4a38-8159-388c728e3e94,LOC-WARE-004,PROD008,280,Each,
83718ddf-1416-4e58-a9f6-c1f2f933d882,LOC-WARE-003,PROD008,200,Each,
0bd53a3a-9f1c-4905-b1eb-a6446c3a9ed0,LOC-WARE-004,PART004,400,Each,
844044a7-619f-4c82-bb6a-ad748c4dcc4d,LOC-WARE-003,PROD006,180,Each,
e38a22f5-d678-4bfe-a902-95972830193c,LOC-WARE-004,PART005,310,Each,
2966f8f4-1d46-40fe-aae3-c93176cf313e,LOC-WARE-003,PROD008,460,Each,
2f872a2d-bcf9-4b8e-8967-9d0ec8da1a49,LOC-WARE-003,PROD008,400,Each,
f1b139fd-7d54-4019-99f4-8413b0f6c0e3,LOC-WARE-003,PROD004,500,Each,
5b6c5213-a8be-4308-9b26-92272b6ba96b,LOC-WARE-004,PART003,180,Each,
2ffbf73e-b9ab-449b-9e9c-dd3a44c0f35d,LOC-WARE-003,PART004,50,Each,
21f0142e-7c5c-4fca-ba13-adbd584d662b,LOC-WARE-003,PROD007,60,Each,
064d81b6-b774-4bdb-bf8e-79ac305ebfa7,LOC-WARE-004,PROD006,70,Each,
377f3406-29fe-489f-8ba8-efd71430d9d8,LOC-WARE-003,PROD001,190,Each,
40e7b0d5-c80b-43de-8c93-b4cafd0f15c9,LOC-WARE-003,PROD001,440,Each,
534a2574-bb30-4966-b9d1-e825a259e1ea,LOC-WARE-003,PART001,160,Each,
b3a1136f-7f34-40d1-9402-6e00c10adf2b,LOC-WARE-003,PART003,480,Each,
453dcb6c-75b7-45c2-a014-4d8825787f99,LOC-WARE-004,PROD006,340,Each,
24895fbe-440c-4ec0-ba08-ca4334c6584b,LOC-WARE-003,PART005,260,Each,
5e0a4519-ae78-49dd-933d-ad0df6463b53,LOC-WARE-003,PART004,480,Each,
08ca1196-e1f4-43f1-9cdd-4a977af81aef,LOC-WARE-004,PART003,400,Each,
77f6f522-6ae3-4321-a195-1f92c516c8d7,LOC-WARE-003,PROD002,360,Each,
367ff71d-6836-4574-a80e-22fe5c653ec4,LOC-WARE-004,PART003-1,400,Each,
bcd483fc-f892-4218-a5a8-b86266b92ca9,LOC-WARE-004,PART005,60,Each,
b2b50a3d-1cf1-49b5-82e1-edf6cf9433d0,LOC-WARE-004,PROD001,360,Each,
1234859f-519b-42c4-b172-5b272cee9b94,LOC-WARE-003,PART004,230,Each,
f8bf605c-fdcb-4f24-9836-00dc0ffc000c,LOC-WARE-003,PROD005,120,Each,
7ae4cb70-5199-4b25-b388-478ccc3f8d79,LOC-WARE-003,PART003-2,200,Each,
fbcd1a23-7a4d-47cf-b462-5d2ca1702c49,LOC-WARE-003,PART001,160,Each,
81a32dc0-58e4-4335-b9c8-1d9b82db6aff,LOC-WARE-003,PART001,320,Each,
73043059-838f-4cb3-a7f8-0a96f54b626a,LOC-WARE-003,PROD005,280,Each,
499eee05-218a-4c92-a82c-12b0e54546ec,LOC-WARE-004,PROD002,130,Each,
fd6245e0-f080-4127-b39f-910da30f1823,LOC-WARE-004,PART003-3,290,Each,
4a60d861-d158-4fd8-b887-41fcb295d474,LOC-WARE-004,PROD008,350,Each,
44820934-a58c-42c4-888b-a1bd9f391248,LOC-WARE-003,PART005,290,Each,
8e304d53-1fdd-427e-bda4-79ec60b7b9e8,LOC-WARE-003,PART005,470,Each,
6c490824-b7fd-4566-b1bf-ddf74214f691,LOC-WARE-003,PROD004,280,Each,
793eeffd-30ba-4642-b4d7-c417d631e05f,LOC-WARE-003,PROD009,110,Each,
f041b0c2-e3ed-440e-8d24-beb3200abfd3,LOC-WARE-004,PART003-3,270,Each,
9fa6e2dd-3afd-4983-bda2-78312f705e75,LOC-WARE-003,PROD008,220,Each,
c7f821b6-4c6a-45c4-adb0-729e5ce2ee89,LOC-WARE-004,PART002,330,Each,
e6620825-7e99-4477-904a-60667afbdbdf,LOC-WARE-004,PART003-1,120,Each,
bc8f705c-aa4a-49e7-b6ce-3392fd56e9ad,LOC-WARE-004,PART003-1,170,Each,
a072c4e4-f640-45f5-a156-b27c97bacf4c,LOC-WARE-003,PART005,250,Each,
a7c2bff8-de74-4c69-a830-cf5f7b814d1d,LOC-WARE-004,PART003-1,240,Each,
f3355ad2-1e50-4e32-8178-f0542def7ec4,LOC-WARE-004,PART003-1,400,Each,
803f1157-d242-45bc-aa6b-2e87080048f0,LOC-WARE-004,PART003,270,Each,
795c8504-2a43-4a6c-b436-c76e656b9240,LOC-WARE-004,PART003,170,Each,
4aa841f3-7659-4470-982e-856a34774ee9,LOC-WARE-004,PROD001,190,Each,
6a65b545-756d-4767-ad76-e34818076ece,LOC-WARE-003,PART003-2,200,Each,
5fbc920c-7074-45ec-9053-1dcab46c7ae4,LOC-WARE-004,PART002,220,Each,
1d9e359f-1715-47c3-9bbe-fe394e02fdfc,LOC-WARE-003,PART003-3,110,Each,
c4febc37-bf5f-4cdb-9af0-dfd2ffe12b9a,LOC-WARE-004,PART004,470,Each,
ffb240a9-e312-4d30-8136-7eabef53af48,LOC-WARE-004,PART004,120,Each,
b088f5ac-2ad8-4a96-9f14-1188a549a6bb,LOC-WARE-003,PART003,420,Each,
3c3fe48d-3d0b-477d-91c2-0590e042eb10,LOC-WARE-004,PROD003,50,Each,
3d539e96-2d8a-4bee-b13f-c1eaf6475be4,LOC-WARE-004,PART001,240,Each,
e7a8be45-b8b1-401f-acf4-ebf443477259,LOC-WARE-003,PROD008,380,Each,
13321e1c-26d0-41e6-a7b6-30b573304837,LOC-WARE-004,PROD001,280,Each,
a2576de1-fdc0-469d-8ed1-c010a075885e,LOC-WARE-004,PART003-1,110,Each,
b9d15bb0-db09-4a9d-9b5b-75cf07374882,LOC-WARE-003,PROD007,430,Each,
04c86451-335f-4d8f-bf01-e828559e8340,LOC-WARE-003,PART004,380,Each,
7611d711-eb1b-4b09-b077-79e94afab87f,LOC-WARE-004,PROD008,410,Each,
13c5b6f2-9e63-403f-b2c4-654cc7e52bb3,LOC-WARE-003,PROD004,290,Each,
1dce08de-ae78-4097-bac7-9f9aad515b4c,LOC-WARE-004,PROD005,100,Each,
037a6b4e-bdd7-4e38-92ce-411adc718e1c,LOC-WARE-003,PART004,410,Each,
5b531c77-89b4-4c6a-9ddf-3a3d7a0b7cf2,LOC-WARE-003,PART004,190,Each,
60127cc7-b200-49f7-8ecc-d5564195a46f,LOC-WARE-003,PART001,490,Each,
2e3b67ce-60b5-4871-a0cb-634db08e37e6,LOC-WARE-004,PART003-3,110,Each,
60e2827c-0468-488d-8f01-c0a0d228ea01,LOC-WARE-003,PROD002,440,Each,
6ab46b36-01d5-456a-8f3b-6b358d817856,LOC-WARE-004,PROD002,350,Each,
0429a22e-f5f4-4a3d-b836-34e1020e47c2,LOC-WARE-003,PROD008,200,Each,
c0370e55-274c-454b-b784-c8820148a743,LOC-WARE-003,PROD004,440,Each,
f933598e-7344-4414-943e-e671d548858d,LOC-WARE-003,PART003-3,110,Each,
8aebf6fd-5ac8-4d4a-9cc7-aa3dd6dc89b2,LOC-WARE-004,PROD005,170,Each,
9769d633-da5b-44b0-9dc7-d025eb381e80,LOC-WARE-004,PART005,60,Each,
c4d1c0f1-5734-4632-a056-4b9c8064dd7f,LOC-WARE-003,PROD001,90,Each,
c00793db-21e6-4f55-9cc9-6630d56cac3d,LOC-WARE-004,PART003-2,150,Each,
053846b2-0b63-40aa-b793-ebcb7c45bef9,LOC-WARE-004,PROD009,330,Each,
0ef3079d-7292-4777-a598-cae771096be2,LOC-WARE-003,PROD001,350,Each,
bc5807c1-057b-4d4a-b16c-0da4471679d5,LOC-WARE-004,PROD002,190,Each,
73888345-a713-4a3d-a22c-c1c72a296893,LOC-WARE-003,PROD008,110,Each,
b1fd3524-882d-49c3-ae67-c02aa1ff8e22,LOC-WARE-004,PROD002,490,Each,
2018486c-6338-4c16-afc0-fdcae22017d3,LOC-WARE-003,PART006,300,Each,
6f5cb674-4f08-438a-9e1f-c783da77d9c7,LOC-WARE-003,PROD007,500,Each,
9f8094c3-fd65-462e-b0e3-d51a68453554,LOC-WARE-004,PART003,140,Each,
79198099-7e42-4dc4-986d-c758f47b84cd,LOC-WARE-004,PART003,390,Each,
071f1d7a-24a8-4bf4-9e7c-a540730a0403,LOC-WARE-004,PROD007,330,Each,
6e0b6d56-5a00-48c1-84d4-11659022333c,LOC-WARE-004,PART004,70,Each,
6d93f498-6197-47d5-bfd0-8d64627cb443,LOC-WARE-004,PART001,50,Each,
dd029b11-1799-4a77-91ea-8af44879ae60,LOC-WARE-004,PROD002,80,Each,
53515310-4b02-421e-8022-f99d405adade,LOC-WARE-003,PROD002,430,Each,
fcb0b2fa-36e5-49a0-9bc9-95678e806029,LOC-WARE-003,PART003-2,90,Each,
7b021fcb-9bc8-4c3d-b02d-77753803fcb5,LOC-WARE-003,PART005,370,Each,
abd6f8d1-3803-4055-8482-2f25df27517f,LOC-WARE-003,PART005,200,Each,
91e8800f-eedb-42fd-8137-5c7922fcfa9c,LOC-WARE-003,PART001,400,Each,
4550ebb4-a348-42eb-bb27-e4b05c134ff0,LOC-WARE-003,PART003-1,60,Each,
f8dc440e-3268-4a74-af7a-73d3525b9592,LOC-WARE-003,PART003,270,Each,
625b9152-6d54-4985-8044-dd7a25d6fa31,LOC-WARE-003,PROD001,380,Each,
4d9072b9-875d-4d08-a62f-e3f10dbb9fa7,LOC-WARE-003,PROD003,460,Each,
a9ebcdec-43a0-4b95-b690-caf9a13925e2,LOC-WARE-004,PART003-1,350,Each,
d16a654b-a8f9-4cb0-a806-3b896bf049f2,LOC-WARE-003,PART005,290,Each,
c05a484a-58d5-4342-a725-9b2ebd37781d,LOC-WARE-004,PROD004,380,Each,
9ce579c0-bb12-418e-aecd-2df92070cd8e,LOC-WARE-004,PART003-2,390,Each,
97b3a96f-f289-49a5-af98-fe0f75ad8173,LOC-WARE-003,PART005,220,Each,
4cc59bab-59aa-4817-94ae-49fa9e2ed3f1,LOC-WARE-004,PROD007,310,Each,
999eccc6-26be-4763-946e-fdf53d2d6fef,LOC-WARE-003,PART004,430,Each,
07f770ee-859e-41dc-92b1-e4e3e3787d6b,LOC-WARE-004,PART006,440,Each,
6036fae6-8e24-4333-897f-d31dab4e0158,LOC-WARE-004,PART003-1,170,Each,
e4d28180-7738-4039-873d-1e42af0a8aef,LOC-WARE-003,PROD003,360,Each,
9513f600-87c3-45d8-9eac-5189ae468dfc,LOC-WARE-004,PROD009,360,Each,
d228fc94-9a06-491d-ab84-71a9642fd41c,LOC-WARE-004,PART001,330,Each,
b7516c29-4271-4f36-ae72-fd329a4a7e29,LOC-WARE-003,PROD009,290,Each,
a2922dc9-d5cb-4b3d-b908-a4f32c744dbf,LOC-WARE-003,PROD009,70,Each,
e73294ac-3abb-4a8c-b3e8-95741642e1c0,LOC-WARE-004,PROD004,380,Each,
bfa1e55e-1dc8-4e25-8458-0a20e9de7c81,LOC-WARE-003,PROD004,280,Each,
32469856-e5a0-4bf1-88a9-7208f8dc46ed,LOC-WARE-003,PROD008,300,Each,
95207a5b-5dd2-4b0b-9867-1d5258beb670,LOC-WARE-004,PART002,370,Each,
540b2b77-1bae-4a74-8253-b2dde556d4b6,LOC-WARE-004,PROD006,340,Each,
d4f76a84-6da9-4542-a646-da081676f033,LOC-WARE-004,PART002,450,Each,
e9ee0350-81d5-4f89-a9fe-c9b4131e82d7,LOC-WARE-004,PROD005,370,Each,
8a035931-062c-4c0f-8ccc-d0d6fbbcac2a,LOC-WARE-003,PART006,400,Each,
31e7e92b-6318-4159-81c5-d65fc6283ba1,LOC-WARE-003,PART006,430,Each,
9571fca3-295f-4188-ac69-f45fa30ee65b,LOC-WARE-003,PROD002,140,Each,
afe674af-5549-4354-8c46-b3871d9ceb88,LOC-WARE-003,PROD005,190,Each,
f2335e5e-3836-4657-a035-5db768c41572,LOC-WARE-004,PART006,150,Each,
a4032e81-14dd-4436-b944-92083649b99a,LOC-WARE-004,PART004,260,Each,
643ed924-c9fd-4912-a38d-945941510f70,LOC-WARE-004,PROD006,140,Each,
f3671b7a-6e3c-42fd-9184-ba95d3d351f6,LOC-WARE-003,PROD008,230,Each,
5ac0fe6b-c20c-4c3d-aac8-4febe43054d3,LOC-WARE-003,PART003,260,Each,
f1a5f6a2-cecc-4b29-b430-51a091207b6f,LOC-WARE-003,PROD006,80,Each,
6798e7e3-f2e9-435d-99ec-0dd71b2bac92,LOC-WARE-004,PART002,440,Each,
699b4a63-ccff-4938-b8ae-1ebe705edbd9,LOC-WARE-003,PROD004,160,Each,
f3bed65f-abd9-4d01-9749-f6ca4f2d4840,LOC-WARE-003,PROD008,130,Each,
1cc52aef-dd5a-4acc-b417-8efe8e2d405a,LOC-WARE-004,PROD006,160,Each,
7899aa72-8fc8-4536-a260-f38dc0c55731,LOC-WARE-003,PROD007,290,Each,
b7f2f33d-1682-45eb-8295-7d873392ea52,LOC-WARE-004,PROD005,370,Each,
f11fc518-a591-40b3-a54f-dfdee25e4cf5,LOC-WARE-004,PROD009,100,Each,
d1098182-1d81-4d58-833e-f1335535c298,LOC-WARE-003,PART006,130,Each,
22574e02-1ad1-4740-9d3f-2df2487c199e,LOC-WARE-003,PART002,160,Each,
614543ea-9a4f-4106-8f5a-97c83cd9868f,LOC-WARE-003,PART002,110,Each,
ff9081b4-4295-4e58-a175-6e1c97a41aef,LOC-WARE-004,PROD006,490,Each,
fd9139ad-e9bf-4981-995e-fc7d318dd69f,LOC-WARE-004,PART003-3,230,Each,
f5d2eb7e-8bf5-424e-b29d-6c81195cbdaa,LOC-WARE-004,PROD005,180,Each,
527106f6-8622-4a21-b130-fbb9529bba51,LOC-WARE-003,PART005,100,Each,
aff31490-05c4-4113-a264-491b4ff2e55a,LOC-WARE-004,PROD002,350,Each,
d5d308b5-91bd-4357-ba14-f92105dc6cf2,LOC-WARE-003,PART004,300,Each,
06dad1b9-e09b-4a90-be9f-ff512426bda8,LOC-WARE-003,PART003-3,60,Each,
ba7c3751-890b-48dd-8777-e2b0ba097ac9,LOC-WARE-003,PROD005,260,Each,
6af30485-b350-4370-9968-0bfc8ee2d181,LOC-WARE-003,PROD002,90,Each,
d5c528f9-14a2-416e-8ab1-23ca2e91d87b,LOC-WARE-004,PART001,170,Each,
472a6c6c-1a30-4a18-a020-2f03c7ab6418,LOC-WARE-004,PART003-1,160,Each,
ed999151-b6f6-4dcf-80be-475036c701fd,LOC-WARE-003,PROD004,300,Each,
6b6a894a-7e42-4953-99da-ce12d43387b5,LOC-WARE-003,PROD005,440,Each,
3ad273df-f50b-4a77-a366-da2fe3380dcb,LOC-WARE-004,PART004,420,Each,
713a521f-35eb-43a4-93a4-26ea44470329,LOC-WARE-003,PROD001,170,Each,
fead5509-8a16-4d87-a99f-59ba0a64878f,LOC-WARE-003,PART005,430,Each,
c07317c5-23de-41fc-9914-39b82b5f263b,LOC-WARE-004,PART003-2,150,Each,
c41d1c71-7b6d-4837-b4e0-5e7fd7cf9186,LOC-WARE-003,PROD009,200,Each,
e38eeb8e-25cd-410b-990c-6e68a02ac91d,LOC-WARE-003,PART001,460,Each,
11bb54ee-c78e-4299-a742-668de0559907,LOC-WARE-004,PART001,370,Each,
aab65d6e-dcac-4ecf-ac88-653c61b3409a,LOC-WARE-003,PART002,90,Each,
4ea4e8c2-ea27-4a54-a2a4-c8fcbb624e91,LOC-WARE-004,PROD004,300,Each,
3bf460d0-b14f-4925-95d6-3c55e58125d2,LOC-WARE-004,PART001,70,Each,
90ee2dad-c55b-449f-9eda-0b0f8ffddf0f,LOC-WARE-004,PROD002,290,Each,
b8da67be-6e90-40eb-839b-04d1c0e532dc,LOC-WARE-004,PART003-3,320,Each,
e7b09ec0-021b-4164-9a9a-e60061e494d5,LOC-WARE-004,PROD002,80,Each,
8a1d3183-b020-40c6-b497-75d27eb10304,LOC-WARE-004,PROD007,50,Each,
38d246ec-0740-43cd-ad83-12d0452b2855,LOC-WARE-004,PROD003,300,Each,
248968df-224c-4244-8fe5-e23b0c2b805f,LOC-WARE-003,PROD005,400,Each,
979d3159-7d5b-4651-8064-ca9463ca1e6a,LOC-WARE-004,PART001,200,Each,
0fc457ea-a3c6-4c26-b890-4dca1d642c2a,LOC-WARE-004,PROD003,320,Each,
c46e3461-941d-4062-812b-dcb226c0c9d7,LOC-WARE-003,PART003-3,390,Each,
09aeabe3-a758-459d-8c6a-e6565b9ef99c,LOC-WARE-004,PROD008,380,Each,
48dda20f-5658-4e1c-8bcb-fffd03620c05,LOC-WARE-004,PART003,210,Each,
d9cb632c-eb85-4e33-9f2f-b986054e1a04,LOC-WARE-004,PROD008,200,Each,
0562b433-8d4d-45cb-b050-3cf9200fc2cf,LOC-WARE-003,PROD008,260,Each,
3224c498-c758-41b5-aede-d7475e5639c0,LOC-WARE-003,PART004,100,Each,
717cfacb-641d-4e6f-9b54-a1ec0b164399,LOC-WARE-004,PART006,240,Each,
3dc9d96a-8b00-46e2-9f0f-2d7d8fb9d7f7,LOC-WARE-003,PART003-2,70,Each,
22b703eb-0f27-4239-bd17-8f80a0600f0e,LOC-WARE-004,PROD003,180,Each,
a58465b4-fe99-4ffe-b784-76d51439ef08,LOC-WARE-003,PROD004,250,Each,
ea683da0-33b8-4efb-a4a1-b491f280cf38,LOC-WARE-003,PROD006,280,Each,
f000d0d6-4600-4006-ada1-bae35ff4782a,LOC-WARE-003,PROD007,120,Each,
79b095be-8746-458f-b890-3ee2ce39989a,LOC-WARE-004,PART006,410,Each,
432c6f09-7391-4439-b489-1257cbef27fa,LOC-WARE-003,PART005,90,Each,
42c3a22e-ca44-47c9-b960-60703a147f6b,LOC-WARE-004,PART001,400,Each,
88817b75-519c-455b-bdc7-9ff34b297532,LOC-WARE-003,PART004,450,Each,
e3034b71-54d0-4772-8ebc-d878c7d7cd9f,LOC-WARE-003,PROD006,180,Each,
53ade72b-5ebb-4f80-8ff2-6dd4b33e4e08,LOC-WARE-004,PROD005,380,Each,
e8c5d7b9-ec67-4f9f-ad13-0f98ebc49a30,LOC-WARE-004,PROD004,190,Each,
c5324bd8-1bfb-4d20-b72b-e085ae930dff,LOC-WARE-003,PART003-2,390,Each,
bd3cad72-80a1-44e3-a36a-cac40a66b056,LOC-WARE-004,PART006,110,Each,
fe6cdff7-100b-4af5-9d8b-76ee5f4282d5,LOC-WARE-003,PART001,300,Each,
3f4b9575-21f8-410b-82dc-93888f2265b3,LOC-WARE-003,PROD004,80,Each,
1ff9493c-7c63-4b6e-b092-2747e2507984,LOC-WARE-003,PART006,120,Each,
0cbcc6cf-75e5-4376-90a3-144696afa5a2,LOC-WARE-003,PART003-1,100,Each,
361c4ae8-8938-44a4-9b61-dc12733dcd26,LOC-WARE-004,PART001,460,Each,
fd7e2eee-a1cc-4032-882b-ccd78f651c59,LOC-WARE-003,PROD009,270,Each,
45a8d3e1-09da-4c8f-9e4e-40e6d6c78dff,LOC-WARE-003,PROD004,190,Each,
f8070005-37df-400d-a0ce-73f61d820cf8,LOC-WARE-003,PART004,470,Each,
9f56e0a4-5b4b-4f78-9736-fb973576786a,LOC-WARE-004,PROD001,440,Each,
2527b7a8-1352-4247-bad6-99753f59b3bc,LOC-WARE-004,PROD009,470,Each,
c94bd7e9-0bae-4f49-ac07-5c9f08d37dc6,LOC-WARE-004,PART003-1,270,Each,
7940e5ce-0501-43f1-9942-b9269b2cc568,LOC-WARE-003,PART003-1,50,Each,
6af1684e-2b7e-4ebb-877c-6aacd295be92,LOC-WARE-004,PROD007,320,Each,
b75af15e-2d19-4b90-88bd-171febf2fd43,LOC-WARE-003,PART003-1,250,Each,
94febdf0-26dd-4182-87ef-e492d908807f,LOC-WARE-003,PART002,460,Each,
d028a92b-d68b-4edc-868a-14e64d8cdb35,LOC-WARE-004,PART003-1,250,Each,
5b3b8ca9-f4e9-4c99-8a82-ebb9b9fe42f8,LOC-WARE-004,PART003,280,Each,
f15d3573-6d57-49c0-9c8a-72ff0a422a8d,LOC-WARE-003,PART003-3,90,Each,
971071b7-0805-4e73-856b-2dad4815989e,LOC-WARE-003,PART006,360,Each,
14f9a352-0fd0-42fa-b7ae-0727a1b5122a,LOC-WARE-004,PART003-2,280,Each,
7fb1c9de-10d7-4e1c-8ccc-c896eaea7997,LOC-WARE-003,PROD004,190,Each,
af10884a-1a04-432f-bac8-7ef86cdf9997,LOC-WARE-003,PART003,250,Each,
a805591f-8cfc-4382-8b35-14d88db3933d,LOC-WARE-003,PROD002,280,Each,
bcc77885-06fa-46a5-bc97-9849e135b69f,LOC-WARE-003,PROD008,150,Each,
152ebca2-b562-4e5d-9c04-54e8e64013b7,LOC-WARE-003,PROD009,460,Each,
b2528b41-2387-4814-a685-a1d6654f1623,LOC-WARE-003,PROD002,220,Each,
d465d067-57b1-4c41-a365-d71cb1ce3867,LOC-WARE-004,PROD002,130,Each,
d55d2a75-08b2-45c3-9f73-a2f5f18bbe6d,LOC-WARE-003,PART004,370,Each,
8b23ac4a-fd76-4fe9-8e92-747c3f07f8be,LOC-WARE-003,PROD009,120,Each,
61e4c82d-dc57-4685-9b2e-f656899c9b03,LOC-WARE-003,PART003-1,210,Each,
26ce650b-9a79-4f32-918f-f47195513a89,LOC-WARE-004,PROD008,0,Each,
35fa6fc6-0471-48d9-b304-b6c278d13104,LOC-WARE-004,PART003-1,0,Each,
3b4c0aba-bd2c-4890-902c-5ed974a96975,LOC-WARE-004,PROD008,0,Each,
5ba028b9-dead-4126-8076-eaef9c3efbf2,LOC-WARE-003,PART003-1,0,Each,
685ad875-f6de-4827-9e25-215b4d677174,LOC-WARE-004,PROD007,0,Each,
64c23fa6-e27a-43ec-b97e-c5a773794144,LOC-WARE-004,PROD003,0,Each,
13b832dc-69e7-4140-bc24-82a5d52cf42f,LOC-WARE-003,PART004,0,Each,
45a4dda2-29d4-4ad6-ad5c-54e0f91778e2,LOC-WARE-003,PROD002,0,Each,
4ff81677-4805-4a73-be86-73043f3f28c0,LOC-WARE-004,PROD009,0,Each,
8b978e88-3bae-4df6-9ea8-d6cc64626159,LOC-WARE-003,PROD001,0,Each,
6a2f2859-5096-4caa-aa7b-3be7323fc421,LOC-WARE-003,PART003-2,0,Each,
419b07ac-7624-484e-9c0d-80c93a225e3f,LOC-WARE-003,PROD009,0,Each,
fa2a57d5-a145-42e3-8b21-11aaccc81ec0,LOC-WARE-003,PART005,0,Each,
9ad8fe27-4028-4c55-ad20-ccab51a4372e,LOC-WARE-004,PROD001,0,Each,
086a15a9-a9fe-4ba9-8690-88216ad9d06c,LOC-WARE-003,PROD008,0,Each,
cbeed818-ac6c-47e9-a98b-829e42bef536,LOC-WARE-004,PROD009,0,Each,
4cce862a-c84e-4a4f-b9aa-929378519fa7,LOC-WARE-003,PROD009,0,Each,
25208cb3-ca1a-49e9-9d29-3c29038a67a4,LOC-WARE-004,PROD006,0,Each,
8c14cca1-28a0-4e0f-8190-d2eb73969d35,LOC-WARE-004,PART003-3,0,Each,
56f1da3e-686f-42aa-91d1-8ed50b558667,LOC-WARE-004,PROD004,0,Each,
