ID,salesOrderId,lineNumber,ProductId,Quantity,unitOfMeasure,Status,Value,valueCurrency
ea819857-92cf-4fa2-8efe-29d85ebaeb4f-30,ea819857-92cf-4fa2-8efe-29d85ebaeb4f,30,PROD008,160,Each,Active,64000,USD
84616591-38b8-4eb3-af66-3f04f8ccd85c-10,84616591-38b8-4eb3-af66-3f04f8ccd85c,10,PROD006,460,Each,Active,368000,USD
c35e7de6-7464-439b-bc55-d023789cf7dd-10,c35e7de6-7464-439b-bc55-d023789cf7dd,10,PROD001,240,Each,Active,216000,USD
c35e7de6-7464-439b-bc55-d023789cf7dd-20,c35e7de6-7464-439b-bc55-d023789cf7dd,20,PROD005,340,Each,Active,204000,USD
c67e7bef-f63b-4579-98df-75d8368ad8f4-10,c67e7bef-f63b-4579-98df-75d8368ad8f4,10,PROD009,340,Each,Active,170000,USD
c67e7bef-f63b-4579-98df-75d8368ad8f4-20,c67e7bef-f63b-4579-98df-75d8368ad8f4,20,PROD008,120,Each,Active,48000,USD
c67e7bef-f63b-4579-98df-75d8368ad8f4-30,c67e7bef-f63b-4579-98df-75d8368ad8f4,30,PROD005,310,Each,Active,186000,USD
c9193bdf-316f-44a6-8146-ff500251f799-10,c9193bdf-316f-44a6-8146-ff500251f799,10,PROD003,70,Each,Active,84000,USD
c9193bdf-316f-44a6-8146-ff500251f799-20,c9193bdf-316f-44a6-8146-ff500251f799,20,PROD006,500,Each,Active,400000,USD
c9193bdf-316f-44a6-8146-ff500251f799-30,c9193bdf-316f-44a6-8146-ff500251f799,30,PROD001,480,Each,Active,432000,USD
bb4bea1e-300a-42e3-bcf0-be8844d4cd68-10,bb4bea1e-300a-42e3-bcf0-be8844d4cd68,10,PROD004,350,Each,Active,140000,USD
bb4bea1e-300a-42e3-bcf0-be8844d4cd68-20,bb4bea1e-300a-42e3-bcf0-be8844d4cd68,20,PROD002,150,Each,Active,150000,USD
92a87ca4-4e52-427c-9a4d-1dbf128d25bb-10,92a87ca4-4e52-427c-9a4d-1dbf128d25bb,10,PROD008,240,Each,Active,96000,USD
92a87ca4-4e52-427c-9a4d-1dbf128d25bb-20,92a87ca4-4e52-427c-9a4d-1dbf128d25bb,20,PROD006,500,Each,Active,400000,USD
4fd3514f-42bf-4d82-8bf3-0d71ba153217-10,4fd3514f-42bf-4d82-8bf3-0d71ba153217,10,PROD003,370,Each,Active,444000,USD
4fd3514f-42bf-4d82-8bf3-0d71ba153217-20,4fd3514f-42bf-4d82-8bf3-0d71ba153217,20,PROD001,70,Each,Active,63000,USD
4fd3514f-42bf-4d82-8bf3-0d71ba153217-30,4fd3514f-42bf-4d82-8bf3-0d71ba153217,30,PROD005,410,Each,Active,246000,USD
61e7755c-af2b-4fbd-92b0-1a8d99fecd88-10,61e7755c-af2b-4fbd-92b0-1a8d99fecd88,10,PROD002,60,Each,Active,60000,USD
61e7755c-af2b-4fbd-92b0-1a8d99fecd88-20,61e7755c-af2b-4fbd-92b0-1a8d99fecd88,20,PROD006,270,Each,Active,216000,USD
21e3027c-8273-47c5-9c91-f090b20589e6-10,21e3027c-8273-47c5-9c91-f090b20589e6,10,PROD007,90,Each,Active,27000,USD
21e3027c-8273-47c5-9c91-f090b20589e6-20,21e3027c-8273-47c5-9c91-f090b20589e6,20,PROD001,140,Each,Active,126000,USD
21e3027c-8273-47c5-9c91-f090b20589e6-30,21e3027c-8273-47c5-9c91-f090b20589e6,30,PROD008,450,Each,Active,180000,USD
1f3364c0-34b2-4061-b0ef-cf121856371d-10,1f3364c0-34b2-4061-b0ef-cf121856371d,10,PROD003,460,Each,Active,552000,USD
2603202b-de1d-4ae0-a8fd-b0f82bef591f-10,2603202b-de1d-4ae0-a8fd-b0f82bef591f,10,PROD004,260,Each,Active,104000,USD
66a2796b-378c-480e-9c37-7c73609b59c8-10,66a2796b-378c-480e-9c37-7c73609b59c8,10,PROD001,450,Each,Active,405000,USD
66a2796b-378c-480e-9c37-7c73609b59c8-20,66a2796b-378c-480e-9c37-7c73609b59c8,20,PROD003,430,Each,Active,516000,USD
66a2796b-378c-480e-9c37-7c73609b59c8-30,66a2796b-378c-480e-9c37-7c73609b59c8,30,PROD004,200,Each,Active,80000,USD
430fb18c-0610-44bb-9804-71ee8666620f-10,430fb18c-0610-44bb-9804-71ee8666620f,10,PROD002,170,Each,Active,170000,USD
430fb18c-0610-44bb-9804-71ee8666620f-20,430fb18c-0610-44bb-9804-71ee8666620f,20,PROD003,310,Each,Active,372000,USD
b8b1a4b5-62bc-4589-9c0d-35420de94d6a-10,b8b1a4b5-62bc-4589-9c0d-35420de94d6a,10,PROD007,490,Each,Active,147000,USD
dd2105fd-1562-4e17-994d-4b9d5069da01-10,dd2105fd-1562-4e17-994d-4b9d5069da01,10,PROD005,150,Each,Active,90000,USD
dd2105fd-1562-4e17-994d-4b9d5069da01-20,dd2105fd-1562-4e17-994d-4b9d5069da01,20,PROD004,260,Each,Active,104000,USD
dd2105fd-1562-4e17-994d-4b9d5069da01-30,dd2105fd-1562-4e17-994d-4b9d5069da01,30,PROD003,450,Each,Active,540000,USD
639e9747-9ff9-4fb4-9a45-5c063bc4d407-10,639e9747-9ff9-4fb4-9a45-5c063bc4d407,10,PROD008,420,Each,Active,168000,USD
639e9747-9ff9-4fb4-9a45-5c063bc4d407-20,639e9747-9ff9-4fb4-9a45-5c063bc4d407,20,PROD004,90,Each,Active,36000,USD
f7319aa0-a30b-4266-9777-2e814d0a1359-10,f7319aa0-a30b-4266-9777-2e814d0a1359,10,PROD007,440,Each,Active,132000,USD
b93755c2-cf6d-4e62-9f51-05f6c13e854f-10,b93755c2-cf6d-4e62-9f51-05f6c13e854f,10,PROD008,290,Each,Active,116000,USD
b93755c2-cf6d-4e62-9f51-05f6c13e854f-20,b93755c2-cf6d-4e62-9f51-05f6c13e854f,20,PROD001,160,Each,Active,144000,USD
b93755c2-cf6d-4e62-9f51-05f6c13e854f-30,b93755c2-cf6d-4e62-9f51-05f6c13e854f,30,PROD002,340,Each,Active,340000,USD
45941edf-3868-48d0-80df-23eadc57ef01-10,45941edf-3868-48d0-80df-23eadc57ef01,10,PROD002,190,Each,Active,190000,USD
48bbb1ac-5990-4ffd-bff1-57527dcc5131-10,48bbb1ac-5990-4ffd-bff1-57527dcc5131,10,PROD008,170,Each,Active,68000,USD
48bbb1ac-5990-4ffd-bff1-57527dcc5131-20,48bbb1ac-5990-4ffd-bff1-57527dcc5131,20,PROD005,320,Each,Active,192000,USD
2b8c1838-f639-4339-8689-968797c57c16-10,2b8c1838-f639-4339-8689-968797c57c16,10,PROD009,120,Each,Active,60000,USD
30c19e20-e005-4ce7-bae9-ce3b705026d7-10,30c19e20-e005-4ce7-bae9-ce3b705026d7,10,PROD005,340,Each,Active,204000,USD
30c19e20-e005-4ce7-bae9-ce3b705026d7-20,30c19e20-e005-4ce7-bae9-ce3b705026d7,20,PROD003,230,Each,Active,276000,USD
446edf92-2abb-443b-b448-715e1a15e523-10,446edf92-2abb-443b-b448-715e1a15e523,10,PROD005,350,Each,Active,210000,USD
446edf92-2abb-443b-b448-715e1a15e523-20,446edf92-2abb-443b-b448-715e1a15e523,20,PROD008,450,Each,Active,180000,USD
40e29649-9f16-4a3c-b554-2f05bfc9a640-10,40e29649-9f16-4a3c-b554-2f05bfc9a640,10,PROD003,320,Each,Active,384000,USD
40e29649-9f16-4a3c-b554-2f05bfc9a640-20,40e29649-9f16-4a3c-b554-2f05bfc9a640,20,PROD008,250,Each,Active,100000,USD
40e29649-9f16-4a3c-b554-2f05bfc9a640-30,40e29649-9f16-4a3c-b554-2f05bfc9a640,30,PROD006,60,Each,Active,48000,USD
b46021fc-ecb3-4edf-9e31-8045ef0c0713-10,b46021fc-ecb3-4edf-9e31-8045ef0c0713,10,PROD009,340,Each,Active,170000,USD
31e46799-57b3-44b9-b91f-c313efebca42-10,31e46799-57b3-44b9-b91f-c313efebca42,10,PROD002,90,Each,Active,90000,USD
31e46799-57b3-44b9-b91f-c313efebca42-20,31e46799-57b3-44b9-b91f-c313efebca42,20,PROD004,190,Each,Active,76000,USD
31e46799-57b3-44b9-b91f-c313efebca42-30,31e46799-57b3-44b9-b91f-c313efebca42,30,PROD001,500,Each,Active,450000,USD
b653e72a-0095-42b1-b551-d0751da2b17f-10,b653e72a-0095-42b1-b551-d0751da2b17f,10,PROD004,210,Each,Active,84000,USD
b653e72a-0095-42b1-b551-d0751da2b17f-20,b653e72a-0095-42b1-b551-d0751da2b17f,20,PROD003,500,Each,Active,600000,USD
b653e72a-0095-42b1-b551-d0751da2b17f-30,b653e72a-0095-42b1-b551-d0751da2b17f,30,PROD007,250,Each,Active,75000,USD
1febd3f7-60a0-405b-9491-c88837a2cfa6-10,1febd3f7-60a0-405b-9491-c88837a2cfa6,10,PROD007,230,Each,Active,69000,USD
1febd3f7-60a0-405b-9491-c88837a2cfa6-20,1febd3f7-60a0-405b-9491-c88837a2cfa6,20,PROD008,290,Each,Active,116000,USD
0309fdde-febe-4766-9c38-c88f6a189d58-10,0309fdde-febe-4766-9c38-c88f6a189d58,10,PROD008,210,Each,Active,84000,USD
0309fdde-febe-4766-9c38-c88f6a189d58-20,0309fdde-febe-4766-9c38-c88f6a189d58,20,PROD004,480,Each,Active,192000,USD
0309fdde-febe-4766-9c38-c88f6a189d58-30,0309fdde-febe-4766-9c38-c88f6a189d58,30,PROD003,490,Each,Active,588000,USD
8b19587b-1f38-4f6b-addb-f1b07488210d-10,8b19587b-1f38-4f6b-addb-f1b07488210d,10,PROD006,500,Each,Active,400000,USD
8b19587b-1f38-4f6b-addb-f1b07488210d-20,8b19587b-1f38-4f6b-addb-f1b07488210d,20,PROD009,490,Each,Active,245000,USD
1f1af1e7-2f73-46a0-ac87-d5e2d11dd5f4-10,1f1af1e7-2f73-46a0-ac87-d5e2d11dd5f4,10,PROD007,190,Each,Active,57000,USD
13aefcd7-cde2-4ad1-a382-70363efde1d6-10,13aefcd7-cde2-4ad1-a382-70363efde1d6,10,PROD005,180,Each,Active,108000,USD
67e6fe61-a534-49c2-9d0d-0f1a3b8bd6e2-10,67e6fe61-a534-49c2-9d0d-0f1a3b8bd6e2,10,PROD002,290,Each,Active,290000,USD
67e6fe61-a534-49c2-9d0d-0f1a3b8bd6e2-20,67e6fe61-a534-49c2-9d0d-0f1a3b8bd6e2,20,PROD009,320,Each,Active,160000,USD
67e6fe61-a534-49c2-9d0d-0f1a3b8bd6e2-30,67e6fe61-a534-49c2-9d0d-0f1a3b8bd6e2,30,PROD001,380,Each,Active,342000,USD
2fd3343c-36e5-48be-a8ff-d1fb1437995d-10,2fd3343c-36e5-48be-a8ff-d1fb1437995d,10,PROD006,280,Each,Active,224000,USD
2fd3343c-36e5-48be-a8ff-d1fb1437995d-20,2fd3343c-36e5-48be-a8ff-d1fb1437995d,20,PROD001,390,Each,Active,351000,USD
e261ba1b-eef5-48b3-b0d2-2353d081554b-10,e261ba1b-eef5-48b3-b0d2-2353d081554b,10,PROD006,150,Each,Active,120000,USD
e261ba1b-eef5-48b3-b0d2-2353d081554b-20,e261ba1b-eef5-48b3-b0d2-2353d081554b,20,PROD005,90,Each,Active,54000,USD
e261ba1b-eef5-48b3-b0d2-2353d081554b-30,e261ba1b-eef5-48b3-b0d2-2353d081554b,30,PROD003,270,Each,Active,324000,USD
a21cb5a8-f142-4fdd-82c8-df01129f15b0-10,a21cb5a8-f142-4fdd-82c8-df01129f15b0,10,PROD001,280,Each,Active,252000,USD
491bf7aa-c75c-4f32-aad5-9a52786f1196-10,491bf7aa-c75c-4f32-aad5-9a52786f1196,10,PROD008,440,Each,Active,176000,USD
491bf7aa-c75c-4f32-aad5-9a52786f1196-20,491bf7aa-c75c-4f32-aad5-9a52786f1196,20,PROD002,260,Each,Active,260000,USD
7356e276-4b33-44ee-afd4-28f9b2404f54-10,7356e276-4b33-44ee-afd4-28f9b2404f54,10,PROD006,220,Each,Active,176000,USD
7356e276-4b33-44ee-afd4-28f9b2404f54-20,7356e276-4b33-44ee-afd4-28f9b2404f54,20,PROD003,460,Each,Active,552000,USD
57f135d2-d4e7-41a0-a463-7ce3124a0c3d-10,57f135d2-d4e7-41a0-a463-7ce3124a0c3d,10,PROD003,410,Each,Active,492000,USD
57f135d2-d4e7-41a0-a463-7ce3124a0c3d-20,57f135d2-d4e7-41a0-a463-7ce3124a0c3d,20,PROD002,50,Each,Active,50000,USD
a369aa4d-00c6-4c17-b94b-7ae0c759aff4-10,a369aa4d-00c6-4c17-b94b-7ae0c759aff4,10,PROD003,50,Each,Active,60000,USD
dae871e0-e69e-406d-a035-3dd4bd093451-10,dae871e0-e69e-406d-a035-3dd4bd093451,10,PROD002,430,Each,Active,430000,USD
dae871e0-e69e-406d-a035-3dd4bd093451-20,dae871e0-e69e-406d-a035-3dd4bd093451,20,PROD009,170,Each,Active,85000,USD
60f0dccc-c9f0-4fa0-93e3-4cb82e96b7d4-10,60f0dccc-c9f0-4fa0-93e3-4cb82e96b7d4,10,PROD007,120,Each,Active,36000,USD
60f0dccc-c9f0-4fa0-93e3-4cb82e96b7d4-20,60f0dccc-c9f0-4fa0-93e3-4cb82e96b7d4,20,PROD003,80,Each,Active,96000,USD
07d43af2-1f58-402c-a2db-63671b149616-10,07d43af2-1f58-402c-a2db-63671b149616,10,PROD006,190,Each,Active,152000,USD
adfa1f39-7cb3-48c8-93c8-3a345a096df3-10,adfa1f39-7cb3-48c8-93c8-3a345a096df3,10,PROD002,70,Each,Active,70000,USD
af12c2e9-8596-4494-996f-08fe8f2c14cc-10,af12c2e9-8596-4494-996f-08fe8f2c14cc,10,PROD006,490,Each,Active,392000,USD
af12c2e9-8596-4494-996f-08fe8f2c14cc-20,af12c2e9-8596-4494-996f-08fe8f2c14cc,20,PROD001,120,Each,Active,108000,USD
af12c2e9-8596-4494-996f-08fe8f2c14cc-30,af12c2e9-8596-4494-996f-08fe8f2c14cc,30,PROD004,140,Each,Active,56000,USD
48814c29-08ea-446d-9801-32bd9fc6d9e5-10,48814c29-08ea-446d-9801-32bd9fc6d9e5,10,PROD001,320,Each,Active,288000,USD
491036ec-7c82-4491-a14d-1afe7b74d169-10,491036ec-7c82-4491-a14d-1afe7b74d169,10,PROD005,100,Each,Active,60000,USD
491036ec-7c82-4491-a14d-1afe7b74d169-20,491036ec-7c82-4491-a14d-1afe7b74d169,20,PROD004,140,Each,Active,56000,USD
a0d57c95-593a-492d-964c-ae0c01d9f500-10,a0d57c95-593a-492d-964c-ae0c01d9f500,10,PROD004,410,Each,Active,164000,USD
91584b1c-1306-466e-808f-814e0ec00a11-10,91584b1c-1306-466e-808f-814e0ec00a11,10,PROD002,500,Each,Active,500000,USD
91584b1c-1306-466e-808f-814e0ec00a11-20,91584b1c-1306-466e-808f-814e0ec00a11,20,PROD001,60,Each,Active,54000,USD
3bd8b01d-2a9f-4c82-bf4b-6fbb559406f6-10,3bd8b01d-2a9f-4c82-bf4b-6fbb559406f6,10,PROD003,180,Each,Active,216000,USD
3bd8b01d-2a9f-4c82-bf4b-6fbb559406f6-20,3bd8b01d-2a9f-4c82-bf4b-6fbb559406f6,20,PROD005,130,Each,Active,78000,USD
3bd8b01d-2a9f-4c82-bf4b-6fbb559406f6-30,3bd8b01d-2a9f-4c82-bf4b-6fbb559406f6,30,PROD008,150,Each,Active,60000,USD
3875f52e-42ac-4a0e-a264-747df5a1c05d-10,3875f52e-42ac-4a0e-a264-747df5a1c05d,10,PROD002,60,Each,Active,60000,USD
3875f52e-42ac-4a0e-a264-747df5a1c05d-20,3875f52e-42ac-4a0e-a264-747df5a1c05d,20,PROD008,280,Each,Active,112000,USD
fc8d21fb-2784-4738-aecd-822f7b8289e2-10,fc8d21fb-2784-4738-aecd-822f7b8289e2,10,PROD001,150,Each,Active,135000,USD
fc8d21fb-2784-4738-aecd-822f7b8289e2-20,fc8d21fb-2784-4738-aecd-822f7b8289e2,20,PROD005,330,Each,Active,198000,USD
fc8d21fb-2784-4738-aecd-822f7b8289e2-30,fc8d21fb-2784-4738-aecd-822f7b8289e2,30,PROD002,450,Each,Active,450000,USD
5b36f003-d793-4434-a887-bc39f51aa7c7-10,5b36f003-d793-4434-a887-bc39f51aa7c7,10,PROD009,340,Each,Active,170000,USD
5b36f003-d793-4434-a887-bc39f51aa7c7-20,5b36f003-d793-4434-a887-bc39f51aa7c7,20,PROD007,250,Each,Active,75000,USD
ed2fd174-c7cf-4a48-b48c-70c28a5e5464-10,ed2fd174-c7cf-4a48-b48c-70c28a5e5464,10,PROD001,170,Each,Active,153000,USD
ed2fd174-c7cf-4a48-b48c-70c28a5e5464-20,ed2fd174-c7cf-4a48-b48c-70c28a5e5464,20,PROD003,280,Each,Active,336000,USD
9d0e833d-32c4-41d8-b57c-c83876de8a65-10,9d0e833d-32c4-41d8-b57c-c83876de8a65,10,PROD004,390,Each,Active,156000,USD
9d0e833d-32c4-41d8-b57c-c83876de8a65-20,9d0e833d-32c4-41d8-b57c-c83876de8a65,20,PROD001,500,Each,Active,450000,USD
9d0e833d-32c4-41d8-b57c-c83876de8a65-30,9d0e833d-32c4-41d8-b57c-c83876de8a65,30,PROD003,340,Each,Active,408000,USD
863a7683-5470-4fdf-9f42-ad6e28cf3fbf-10,863a7683-5470-4fdf-9f42-ad6e28cf3fbf,10,PROD008,400,Each,Active,160000,USD
033471d5-d5c3-4052-896d-a73d071a5bb1-10,033471d5-d5c3-4052-896d-a73d071a5bb1,10,PROD009,350,Each,Active,175000,USD
cfa23281-ecbd-4a03-af3d-c29c8365e8cc-10,cfa23281-ecbd-4a03-af3d-c29c8365e8cc,10,PROD009,380,Each,Active,190000,USD
e5aab8a0-3855-4d29-a481-9106c085ec5c-10,e5aab8a0-3855-4d29-a481-9106c085ec5c,10,PROD009,450,Each,Active,225000,USD
e5aab8a0-3855-4d29-a481-9106c085ec5c-20,e5aab8a0-3855-4d29-a481-9106c085ec5c,20,PROD001,170,Each,Active,153000,USD
febb8738-f356-4071-88b8-384047b4619a-10,febb8738-f356-4071-88b8-384047b4619a,10,PROD007,490,Each,Active,147000,USD
febb8738-f356-4071-88b8-384047b4619a-20,febb8738-f356-4071-88b8-384047b4619a,20,PROD006,430,Each,Active,344000,USD
febb8738-f356-4071-88b8-384047b4619a-30,febb8738-f356-4071-88b8-384047b4619a,30,PROD008,80,Each,Active,32000,USD
78f2767e-8c86-4fc9-b0cc-641dc05874c0-10,78f2767e-8c86-4fc9-b0cc-641dc05874c0,10,PROD009,230,Each,Active,115000,USD
59b6bcdc-1e44-409f-9275-9b510594c6c1-10,59b6bcdc-1e44-409f-9275-9b510594c6c1,10,PROD003,470,Each,Active,564000,USD
59b6bcdc-1e44-409f-9275-9b510594c6c1-20,59b6bcdc-1e44-409f-9275-9b510594c6c1,20,PROD004,50,Each,Active,20000,USD
59b6bcdc-1e44-409f-9275-9b510594c6c1-30,59b6bcdc-1e44-409f-9275-9b510594c6c1,30,PROD006,240,Each,Active,192000,USD
4ad0a085-50f3-4340-b2f3-229dc9a89518-10,4ad0a085-50f3-4340-b2f3-229dc9a89518,10,PROD002,120,Each,Active,120000,USD
4ad0a085-50f3-4340-b2f3-229dc9a89518-20,4ad0a085-50f3-4340-b2f3-229dc9a89518,20,PROD009,200,Each,Active,100000,USD
636a89b5-e375-40ea-9c05-2bdff8690bf9-10,636a89b5-e375-40ea-9c05-2bdff8690bf9,10,PROD009,260,Each,Active,130000,USD
636a89b5-e375-40ea-9c05-2bdff8690bf9-20,636a89b5-e375-40ea-9c05-2bdff8690bf9,20,PROD002,230,Each,Active,230000,USD
636a89b5-e375-40ea-9c05-2bdff8690bf9-30,636a89b5-e375-40ea-9c05-2bdff8690bf9,30,PROD008,390,Each,Active,156000,USD
024941f3-a47b-4d9a-8fa7-eedebcea8a4d-10,024941f3-a47b-4d9a-8fa7-eedebcea8a4d,10,PROD004,310,Each,Active,124000,USD
25ea24b6-ff02-4780-8843-d06b676fa7bf-10,25ea24b6-ff02-4780-8843-d06b676fa7bf,10,PROD004,430,Each,Active,172000,USD
25ea24b6-ff02-4780-8843-d06b676fa7bf-20,25ea24b6-ff02-4780-8843-d06b676fa7bf,20,PROD002,120,Each,Active,120000,USD
25ea24b6-ff02-4780-8843-d06b676fa7bf-30,25ea24b6-ff02-4780-8843-d06b676fa7bf,30,PROD008,140,Each,Active,56000,USD
826dd2b0-3055-455d-8ff4-97a64fb0f76e-10,826dd2b0-3055-455d-8ff4-97a64fb0f76e,10,PROD003,200,Each,Active,240000,USD
826dd2b0-3055-455d-8ff4-97a64fb0f76e-20,826dd2b0-3055-455d-8ff4-97a64fb0f76e,20,PROD002,480,Each,Active,480000,USD
826dd2b0-3055-455d-8ff4-97a64fb0f76e-30,826dd2b0-3055-455d-8ff4-97a64fb0f76e,30,PROD001,80,Each,Active,72000,USD
6f09b520-f0bb-4157-aa28-fce280201762-10,6f09b520-f0bb-4157-aa28-fce280201762,10,PROD001,330,Each,Active,297000,USD
c603d757-1f19-4d5c-b3e7-ecc94ddbc83b-10,c603d757-1f19-4d5c-b3e7-ecc94ddbc83b,10,PROD001,140,Each,Active,126000,USD
c603d757-1f19-4d5c-b3e7-ecc94ddbc83b-20,c603d757-1f19-4d5c-b3e7-ecc94ddbc83b,20,PROD003,460,Each,Active,552000,USD
c603d757-1f19-4d5c-b3e7-ecc94ddbc83b-30,c603d757-1f19-4d5c-b3e7-ecc94ddbc83b,30,PROD005,210,Each,Active,126000,USD
3672e6d2-f5a2-4337-9cf7-bff24671f093-10,3672e6d2-f5a2-4337-9cf7-bff24671f093,10,PROD001,260,Each,Active,234000,USD
8a39d74d-8d23-45a9-88bb-f20fc79bc35b-10,8a39d74d-8d23-45a9-88bb-f20fc79bc35b,10,PROD002,410,Each,Active,410000,USD
8a39d74d-8d23-45a9-88bb-f20fc79bc35b-20,8a39d74d-8d23-45a9-88bb-f20fc79bc35b,20,PROD001,130,Each,Active,117000,USD
906834d5-aff6-4afa-9003-245ff6580d35-10,906834d5-aff6-4afa-9003-245ff6580d35,10,PROD003,130,Each,Active,156000,USD
906834d5-aff6-4afa-9003-245ff6580d35-20,906834d5-aff6-4afa-9003-245ff6580d35,20,PROD002,470,Each,Active,470000,USD
3b0dc36b-27e0-401f-9130-0e4474747aaa-10,3b0dc36b-27e0-401f-9130-0e4474747aaa,10,PROD003,120,Each,Active,144000,USD
3b0dc36b-27e0-401f-9130-0e4474747aaa-20,3b0dc36b-27e0-401f-9130-0e4474747aaa,20,PROD001,230,Each,Active,207000,USD
083952f4-c877-4c23-97bf-0a985e0a92f3-10,083952f4-c877-4c23-97bf-0a985e0a92f3,10,PROD002,480,Each,Active,480000,USD
083952f4-c877-4c23-97bf-0a985e0a92f3-20,083952f4-c877-4c23-97bf-0a985e0a92f3,20,PROD006,160,Each,Active,128000,USD
083952f4-c877-4c23-97bf-0a985e0a92f3-30,083952f4-c877-4c23-97bf-0a985e0a92f3,30,PROD005,430,Each,Active,258000,USD
688f4ea2-5e37-4df4-9552-9b8c4614e9f7-10,688f4ea2-5e37-4df4-9552-9b8c4614e9f7,10,PROD003,310,Each,Active,372000,USD
688f4ea2-5e37-4df4-9552-9b8c4614e9f7-20,688f4ea2-5e37-4df4-9552-9b8c4614e9f7,20,PROD008,350,Each,Active,140000,USD
35b295d4-dae0-4da5-912c-163ada514f66-10,35b295d4-dae0-4da5-912c-163ada514f66,10,PROD008,100,Each,Active,40000,USD
1b6c07fb-adc5-4f4b-8a33-69ea7e1ca763-10,1b6c07fb-adc5-4f4b-8a33-69ea7e1ca763,10,PROD001,270,Each,Active,243000,USD
4b67c72b-5cde-4e00-987a-7868c09ff7b2-10,4b67c72b-5cde-4e00-987a-7868c09ff7b2,10,PROD009,440,Each,Active,220000,USD
4b67c72b-5cde-4e00-987a-7868c09ff7b2-20,4b67c72b-5cde-4e00-987a-7868c09ff7b2,20,PROD007,420,Each,Active,126000,USD
ec06cddb-3a9e-4b5b-aa80-cc97681d7b25-10,ec06cddb-3a9e-4b5b-aa80-cc97681d7b25,10,PROD001,350,Each,Active,315000,USD
ec06cddb-3a9e-4b5b-aa80-cc97681d7b25-20,ec06cddb-3a9e-4b5b-aa80-cc97681d7b25,20,PROD008,250,Each,Active,100000,USD
ec06cddb-3a9e-4b5b-aa80-cc97681d7b25-30,ec06cddb-3a9e-4b5b-aa80-cc97681d7b25,30,PROD002,440,Each,Active,440000,USD
b8e88f6c-4313-4774-840f-04484a684228-10,b8e88f6c-4313-4774-840f-04484a684228,10,PROD006,50,Each,Active,40000,USD
b8e88f6c-4313-4774-840f-04484a684228-20,b8e88f6c-4313-4774-840f-04484a684228,20,PROD007,170,Each,Active,51000,USD
b92c77f0-715f-4d7d-ba31-1727e4bcd238-10,b92c77f0-715f-4d7d-ba31-1727e4bcd238,10,PROD004,410,Each,Active,164000,USD
9dbb7b63-2ae3-4c77-a609-73b4f0d8bef4-10,9dbb7b63-2ae3-4c77-a609-73b4f0d8bef4,10,PROD009,390,Each,Active,195000,USD
9dbb7b63-2ae3-4c77-a609-73b4f0d8bef4-20,9dbb7b63-2ae3-4c77-a609-73b4f0d8bef4,20,PROD001,390,Each,Active,351000,USD
9dbb7b63-2ae3-4c77-a609-73b4f0d8bef4-30,9dbb7b63-2ae3-4c77-a609-73b4f0d8bef4,30,PROD008,160,Each,Active,64000,USD
6b5eef0d-620f-4dcd-90c0-f1dd2a6cc1e8-10,6b5eef0d-620f-4dcd-90c0-f1dd2a6cc1e8,10,PROD004,190,Each,Active,76000,USD
6b5eef0d-620f-4dcd-90c0-f1dd2a6cc1e8-20,6b5eef0d-620f-4dcd-90c0-f1dd2a6cc1e8,20,PROD006,240,Each,Active,192000,USD
6b5eef0d-620f-4dcd-90c0-f1dd2a6cc1e8-30,6b5eef0d-620f-4dcd-90c0-f1dd2a6cc1e8,30,PROD008,170,Each,Active,68000,USD
6faeaa50-b384-4a47-bf35-6ba57bb5ea26-10,6faeaa50-b384-4a47-bf35-6ba57bb5ea26,10,PROD001,130,Each,Active,117000,USD
df26f34b-e468-4b88-818d-13b7c8090a9d-10,df26f34b-e468-4b88-818d-13b7c8090a9d,10,PROD003,330,Each,Active,396000,USD
efab1130-14ac-4112-9feb-8a7a3ffe7cd7-10,efab1130-14ac-4112-9feb-8a7a3ffe7cd7,10,PROD006,420,Each,Active,336000,USD
efab1130-14ac-4112-9feb-8a7a3ffe7cd7-20,efab1130-14ac-4112-9feb-8a7a3ffe7cd7,20,PROD001,220,Each,Active,198000,USD
8bd846ec-6fb1-4b20-8f9f-cd58505ff8fb-10,8bd846ec-6fb1-4b20-8f9f-cd58505ff8fb,10,PROD001,190,Each,Active,171000,USD
8bd846ec-6fb1-4b20-8f9f-cd58505ff8fb-20,8bd846ec-6fb1-4b20-8f9f-cd58505ff8fb,20,PROD004,330,Each,Active,132000,USD
4c6a94a7-f6f7-4431-8127-b9043f8c790b-10,4c6a94a7-f6f7-4431-8127-b9043f8c790b,10,PROD008,470,Each,Active,188000,USD
4c6a94a7-f6f7-4431-8127-b9043f8c790b-20,4c6a94a7-f6f7-4431-8127-b9043f8c790b,20,PROD006,240,Each,Active,192000,USD
4c6a94a7-f6f7-4431-8127-b9043f8c790b-30,4c6a94a7-f6f7-4431-8127-b9043f8c790b,30,PROD005,170,Each,Active,102000,USD
764b5fe1-affa-4b6a-a1ff-85730da42fc9-10,764b5fe1-affa-4b6a-a1ff-85730da42fc9,10,PROD007,90,Each,Active,27000,USD
764b5fe1-affa-4b6a-a1ff-85730da42fc9-20,764b5fe1-affa-4b6a-a1ff-85730da42fc9,20,PROD006,60,Each,Active,48000,USD
08087b6a-3ee1-46f5-bdec-03e8eacb121e-10,08087b6a-3ee1-46f5-bdec-03e8eacb121e,10,PROD001,120,Each,Active,108000,USD
